ex_ID,q_ID
285,5669
285,5654
285,5663
285,5643
285,5650
285,5647
285,5641
285,5661
285,5645
285,5665
286,4261
286,4280
286,4279
286,4284
286,4276
286,4269
286,4288
286,4268
286,4289
286,4265
287,8110
287,8121
287,8112
287,8114
287,8105
287,8102
287,8117
287,8119
287,8126
287,8118
288,1796
288,1793
288,1780
288,1788
288,1798
288,1776
288,1781
288,1772
288,1777
288,1800
289,7366
289,7376
289,7380
289,7360
289,7372
289,7378
289,7355
289,7357
289,7356
289,7361
290,9788
290,9798
290,9805
290,9803
290,9795
290,9789
290,9786
290,9792
290,9793
290,9799
291,3663
291,3687
291,3682
291,3677
291,3678
291,3684
291,3681
291,3672
291,3673
291,3661
292,2485
292,2489
292,2484
292,2475
292,2463
292,2481
292,2474
292,2479
292,2472
292,2467
293,4670
293,4665
293,4673
293,4662
293,4666
293,4671
293,4675
293,4672
293,4678
293,4659
294,7333
294,7350
294,7325
294,7324
294,7341
294,7340
294,7332
294,7338
294,7326
294,7345
295,887
295,893
295,879
295,877
295,884
295,885
295,897
295,898
295,874
295,896
296,10381
296,10409
296,10387
296,10389
296,10399
296,10406
296,10405
296,10402
296,10394
296,10404
297,6420
297,6404
297,6393
297,6411
297,6407
297,6419
297,6409
297,6398
297,6410
297,6400
298,4222
298,4221
298,4208
298,4217
298,4220
298,4205
298,4215
298,4216
298,4228
298,4212
299,4646
299,4631
299,4628
299,4641
299,4625
299,4640
299,4645
299,4623
299,4621
299,4648
300,10340
300,10341
300,10330
300,10339
300,10343
300,10349
300,10344
300,10333
300,10324
300,10325
301,1997
301,1982
301,2009
301,2003
301,2000
301,1986
301,2001
301,1995
301,2010
301,2006
302,8068
302,8069
302,8054
302,8049
302,8056
302,8048
302,8041
302,8042
302,8045
302,8066
303,3240
303,3222
303,3237
303,3232
303,3228
303,3215
303,3212
303,3239
303,3229
303,3220
304,8799
304,8811
304,8795
304,8808
304,8815
304,8809
304,8807
304,8796
304,8798
304,8813
305,6926
305,6929
305,6915
305,6901
305,6904
305,6913
305,6927
305,6906
305,6911
305,6902
306,9869
306,9844
306,9865
306,9842
306,9841
306,9854
306,9864
306,9852
306,9849
306,9857
307,9725
307,9735
307,9736
307,9724
307,9733
307,9746
307,9738
307,9743
307,9748
307,9721
308,3448
308,3421
308,3428
308,3444
308,3423
308,3426
308,3433
308,3430
308,3438
308,3441
309,6273
309,6294
309,6271
309,6277
309,6288
309,6285
309,6292
309,6297
309,6284
309,6283
310,1115
310,1114
310,1118
310,1129
310,1121
310,1112
310,1113
310,1133
310,1124
310,1135
311,2377
311,2381
311,2393
311,2376
311,2375
311,2379
311,2372
311,2400
311,2390
311,2389
312,2349
312,2367
312,2354
312,2352
312,2346
312,2345
312,2348
312,2365
312,2360
312,2344
313,4904
313,4906
313,4908
313,4912
313,4897
313,4917
313,4916
313,4896
313,4895
313,4919
314,6781
314,6807
314,6800
314,6784
314,6790
314,6789
314,6795
314,6787
314,6808
314,6786
315,5149
315,5148
315,5132
315,5151
315,5153
315,5146
315,5131
315,5136
315,5154
315,5134
316,9509
316,9483
316,9486
316,9482
316,9491
316,9498
316,9508
316,9499
316,9481
316,9504
317,6058
317,6043
317,6031
317,6042
317,6034
317,6056
317,6037
317,6032
317,6035
317,6047
318,810
318,797
318,791
318,806
318,805
318,781
318,787
318,786
318,793
318,800
319,8453
319,8451
319,8456
319,8460
319,8434
319,8444
319,8452
319,8447
319,8436
319,8433
320,6995
320,6996
320,6993
320,6994
320,7013
320,7019
320,7003
320,7009
320,7007
320,6997
321,7780
321,7776
321,7797
321,7784
321,7781
321,7777
321,7778
321,7779
321,7795
321,7783
322,9528
322,9540
322,9529
322,9535
322,9524
322,9530
322,9538
322,9511
322,9518
322,9527
323,2230
323,2250
323,2248
323,2227
323,2223
323,2222
323,2235
323,2232
323,2243
323,2247
324,8093
324,8082
324,8074
324,8071
324,8077
324,8095
324,8075
324,8100
324,8076
324,8094
325,4258
325,4247
325,4250
325,4253
325,4246
325,4244
325,4242
325,4235
325,4232
325,4241
326,4418
326,4423
326,4421
326,4435
326,4422
326,4416
326,4430
326,4426
326,4440
326,4415
327,7661
327,7670
327,7667
327,7657
327,7676
327,7665
327,7668
327,7678
327,7679
327,7651
328,1388
328,1394
328,1384
328,1389
328,1385
328,1398
328,1405
328,1407
328,1406
328,1382
329,9297
329,9273
329,9274
329,9280
329,9285
329,9276
329,9286
329,9296
329,9299
329,9287
330,3584
330,3578
330,3592
330,3579
330,3573
330,3581
330,3590
330,3586
330,3600
330,3596
331,9570
331,9556
331,9561
331,9549
331,9541
331,9548
331,9544
331,9557
331,9551
331,9569
332,10407
332,10410
332,10406
332,10381
332,10394
332,10392
332,10405
332,10395
332,10401
332,10402
333,5581
333,5585
333,5595
333,5609
333,5599
333,5603
333,5601
333,5587
333,5606
333,5590
334,6318
334,6323
334,6315
334,6316
334,6304
334,6330
334,6302
334,6311
334,6326
334,6319
335,1898
335,1909
335,1895
335,1893
335,1913
335,1894
335,1914
335,1912
335,1900
335,1905
336,10294
336,10301
336,10309
336,10320
336,10300
336,10297
336,10303
336,10292
336,10299
336,10298
337,1076
337,1054
337,1063
337,1069
337,1071
337,1065
337,1068
337,1073
337,1078
337,1067
338,4453
338,4470
338,4450
338,4458
338,4459
338,4469
338,4447
338,4441
338,4445
338,4443
339,8414
339,8412
339,8430
339,8418
339,8429
339,8408
339,8427
339,8423
339,8420
339,8405
340,1585
340,1576
340,1581
340,1584
340,1574
340,1575
340,1568
340,1564
340,1583
340,1582
341,1841
341,1859
341,1853
341,1857
341,1839
341,1854
341,1855
341,1852
341,1832
341,1848
342,1146
342,1153
342,1159
342,1149
342,1145
342,1148
342,1157
342,1141
342,1154
342,1163
343,4259
343,4254
343,4249
343,4248
343,4233
343,4250
343,4234
343,4232
343,4252
343,4240
344,250
344,247
344,256
344,264
344,270
344,268
344,267
344,257
344,262
344,260
345,8954
345,8948
345,8958
345,8957
345,8963
345,8952
345,8949
345,8943
345,8966
345,8968
346,3387
346,3374
346,3371
346,3390
346,3388
346,3386
346,3375
346,3370
346,3366
346,3368
347,732
347,740
347,726
347,745
347,727
347,729
347,738
347,734
347,733
347,725
348,5346
348,5351
348,5365
348,5354
348,5361
348,5370
348,5359
348,5348
348,5364
348,5360
349,4180
349,4190
349,4173
349,4177
349,4176
349,4178
349,4199
349,4179
349,4172
349,4194
350,8895
350,8903
350,8888
350,8886
350,8893
350,8908
350,8898
350,8884
350,8892
350,8910
351,4664
351,4672
351,4661
351,4676
351,4675
351,4680
351,4674
351,4660
351,4663
351,4658
352,8313
352,8330
352,8333
352,8337
352,8328
352,8317
352,8335
352,8322
352,8318
352,8316
353,9589
353,9599
353,9581
353,9580
353,9575
353,9582
353,9587
353,9576
353,9586
353,9584
354,1931
354,1927
354,1947
354,1941
354,1935
354,1937
354,1923
354,1945
354,1939
354,1929
355,6429
355,6441
355,6449
355,6443
355,6426
355,6422
355,6430
355,6436
355,6448
355,6444
356,1460
356,1469
356,1470
356,1446
356,1457
356,1441
356,1468
356,1463
356,1448
356,1451
357,6833
357,6816
357,6840
357,6827
357,6819
357,6821
357,6837
357,6818
357,6814
357,6815
358,9361
358,9388
358,9384
358,9383
358,9367
358,9381
358,9387
358,9375
358,9378
358,9389
359,1916
359,1909
359,1906
359,1896
359,1895
359,1900
359,1891
359,1912
359,1893
359,1920
360,850
360,851
360,860
360,856
360,841
360,843
360,847
360,859
360,849
360,863
361,4017
361,3998
361,3997
361,4009
361,4015
361,4001
361,4004
361,4013
361,3996
361,3995
362,1731
362,1725
362,1738
362,1728
362,1734
362,1723
362,1740
362,1713
362,1718
362,1720
363,3754
363,3760
363,3755
363,3753
363,3771
363,3776
363,3762
363,3761
363,3751
363,3773
364,5974
364,5998
364,5987
364,5975
364,5990
364,5971
364,5981
364,5984
364,5997
364,5982
365,2890
365,2896
365,2901
365,2902
365,2897
365,2905
365,2909
365,2894
365,2895
365,2887
366,4594
366,4603
366,4602
366,4605
366,4611
366,4601
366,4619
366,4608
366,4597
366,4612
367,4420
367,4437
367,4426
367,4434
367,4425
367,4428
367,4411
367,4429
367,4432
367,4421
368,7210
368,7221
368,7227
368,7214
368,7229
368,7226
368,7222
368,7201
368,7220
368,7212
369,6780
369,6754
369,6773
369,6765
369,6762
369,6756
369,6758
369,6777
369,6761
369,6779
370,153
370,156
370,167
370,173
370,177
370,155
370,171
370,151
370,154
370,174
371,3694
371,3704
371,3717
371,3705
371,3693
371,3699
371,3714
371,3702
371,3708
371,3695
372,9518
372,9513
372,9526
372,9530
372,9524
372,9540
372,9511
372,9515
372,9532
372,9533
373,4569
373,4572
373,4583
373,4585
373,4574
373,4578
373,4581
373,4588
373,4568
373,4590
374,6513
374,6521
374,6532
374,6533
374,6515
374,6529
374,6516
374,6538
374,6523
374,6524
375,546
375,549
375,557
375,564
375,568
375,558
375,566
375,541
375,548
375,560
376,8281
376,8304
376,8309
376,8288
376,8289
376,8283
376,8307
376,8308
376,8294
376,8286
377,2062
377,2046
377,2060
377,2069
377,2056
377,2041
377,2053
377,2044
377,2068
377,2047
378,6535
378,6521
378,6536
378,6517
378,6516
378,6539
378,6540
378,6534
378,6511
378,6512
379,6179
379,6171
379,6172
379,6155
379,6173
379,6176
379,6154
379,6174
379,6151
379,6158
380,7749
380,7743
380,7766
380,7768
380,7744
380,7753
380,7741
380,7764
380,7750
380,7762
381,775
381,751
381,754
381,767
381,766
381,764
381,760
381,755
381,770
381,759
382,3211
382,3223
382,3231
382,3221
382,3237
382,3228
382,3226
382,3213
382,3234
382,3227
383,2855
383,2851
383,2862
383,2856
383,2865
383,2880
383,2874
383,2867
383,2879
383,2854
384,9214
384,9239
384,9236
384,9233
384,9230
384,9232
384,9217
384,9235
384,9240
384,9218
385,8356
385,8369
385,8366
385,8347
385,8343
385,8357
385,8350
385,8342
385,8349
385,8360
386,2509
386,2499
386,2505
386,2500
386,2520
386,2494
386,2507
386,2519
386,2502
386,2495
387,3449
387,3427
387,3439
387,3432
387,3422
387,3448
387,3438
387,3423
387,3431
387,3445
388,3328
388,3310
388,3309
388,3302
388,3330
388,3318
388,3305
388,3324
388,3319
388,3317
389,10261
389,10265
389,10269
389,10262
389,10286
389,10284
389,10277
389,10263
389,10267
389,10266
390,872
390,874
390,871
390,889
390,887
390,897
390,895
390,876
390,880
390,877
391,7986
391,7999
391,7989
391,8010
391,7985
391,7983
391,7995
391,8003
391,7984
391,7982
392,2741
392,2735
392,2742
392,2757
392,2732
392,2733
392,2748
392,2736
392,2749
392,2751
393,923
393,913
393,901
393,915
393,925
393,918
393,902
393,919
393,907
393,903
394,5370
394,5359
394,5352
394,5368
394,5362
394,5349
394,5342
394,5351
394,5356
394,5360
395,10201
395,10219
395,10225
395,10207
395,10214
395,10222
395,10213
395,10220
395,10226
395,10203
396,2313
396,2329
396,2316
396,2335
396,2319
396,2312
396,2332
396,2336
396,2340
396,2337
397,4697
397,4695
397,4701
397,4686
397,4698
397,4703
397,4694
397,4705
397,4708
397,4700
398,2445
398,2434
398,2458
398,2452
398,2454
398,2433
398,2444
398,2431
398,2450
398,2440
399,6052
399,6053
399,6046
399,6048
399,6038
399,6055
399,6060
399,6033
399,6045
399,6043
400,9522
400,9513
400,9533
400,9525
400,9518
400,9535
400,9526
400,9511
400,9529
400,9521
401,3922
401,3907
401,3901
401,3923
401,3921
401,3927
401,3913
401,3904
401,3914
401,3925
402,1292
402,1296
402,1309
402,1297
402,1294
402,1299
402,1310
402,1317
402,1298
402,1316
403,2327
403,2329
403,2328
403,2338
403,2340
403,2322
403,2317
403,2339
403,2313
403,2316
404,2868
404,2870
404,2880
404,2879
404,2876
404,2866
404,2852
404,2857
404,2859
404,2865
405,5414
405,5405
405,5419
405,5412
405,5426
405,5423
405,5425
405,5429
405,5424
405,5427
406,6913
406,6927
406,6917
406,6912
406,6928
406,6914
406,6921
406,6919
406,6904
406,6930
407,6277
407,6280
407,6290
407,6279
407,6295
407,6278
407,6287
407,6289
407,6300
407,6297
408,2424
408,2403
408,2425
408,2405
408,2413
408,2430
408,2421
408,2418
408,2406
408,2409
409,1499
409,1472
409,1496
409,1489
409,1487
409,1486
409,1490
409,1497
409,1491
409,1485
410,4662
410,4669
410,4656
410,4657
410,4673
410,4666
410,4653
410,4671
410,4677
410,4664
411,4573
411,4568
411,4583
411,4577
411,4586
411,4564
411,4582
411,4587
411,4588
411,4574
412,559
412,567
412,553
412,563
412,549
412,551
412,541
412,557
412,547
412,542
413,3866
413,3844
413,3851
413,3863
413,3846
413,3850
413,3857
413,3858
413,3853
413,3865
414,5224
414,5226
414,5234
414,5228
414,5244
414,5249
414,5229
414,5227
414,5248
414,5223
415,4971
415,4968
415,4972
415,4969
415,4958
415,4965
415,4964
415,4978
415,4975
415,4963
416,7546
416,7533
416,7544
416,7536
416,7556
416,7553
416,7551
416,7559
416,7549
416,7538
417,669
417,677
417,675
417,672
417,682
417,664
417,671
417,670
417,665
417,668
418,1567
418,1579
418,1582
418,1561
418,1588
418,1590
418,1572
418,1574
418,1577
418,1578
419,9190
419,9196
419,9182
419,9192
419,9181
419,9188
419,9201
419,9195
419,9198
419,9206
420,9615
420,9606
420,9622
420,9612
420,9619
420,9616
420,9618
420,9624
420,9613
420,9607
421,10117
421,10135
421,10134
421,10131
421,10115
421,10119
421,10136
421,10123
421,10121
421,10114
422,490
422,485
422,487
422,482
422,495
422,481
422,504
422,510
422,491
422,508
423,42
423,59
423,31
423,43
423,35
423,57
423,49
423,41
423,50
423,56
424,6752
424,6757
424,6761
424,6751
424,6768
424,6773
424,6775
424,6759
424,6778
424,6756
425,6859
425,6850
425,6855
425,6852
425,6853
425,6856
425,6865
425,6863
425,6845
425,6842
426,3053
426,3044
426,3043
426,3058
426,3036
426,3038
426,3054
426,3032
426,3039
426,3052
427,915
427,923
427,905
427,925
427,902
427,910
427,903
427,914
427,929
427,930
428,9834
428,9812
428,9817
428,9820
428,9816
428,9827
428,9831
428,9832
428,9833
428,9818
429,2525
429,2539
429,2529
429,2530
429,2526
429,2524
429,2543
429,2537
429,2549
429,2531
430,7431
430,7415
430,7418
430,7413
430,7429
430,7424
430,7433
430,7422
430,7436
430,7437
431,7259
431,7234
431,7256
431,7258
431,7233
431,7242
431,7232
431,7241
431,7247
431,7251
432,1626
432,1638
432,1632
432,1621
432,1648
432,1637
432,1633
432,1622
432,1647
432,1644
433,664
433,673
433,663
433,662
433,665
433,687
433,690
433,688
433,672
433,669
434,1837
434,1852
434,1848
434,1838
434,1842
434,1847
434,1840
434,1835
434,1839
434,1834
435,2008
435,1994
435,2002
435,2005
435,1981
435,1986
435,1990
435,2007
435,1992
435,2010
436,371
436,366
436,378
436,367
436,373
436,381
436,385
436,390
436,364
436,383
437,3319
437,3310
437,3311
437,3317
437,3323
437,3330
437,3313
437,3312
437,3321
437,3314
438,7840
438,7859
438,7848
438,7856
438,7851
438,7844
438,7842
438,7833
438,7855
438,7852
439,895
439,900
439,871
439,890
439,893
439,892
439,884
439,881
439,897
439,876
440,9555
440,9543
440,9551
440,9553
440,9548
440,9541
440,9564
440,9570
440,9552
440,9566
441,80
441,72
441,69
441,86
441,87
441,73
441,89
441,77
441,78
441,68
442,5573
442,5570
442,5568
442,5579
442,5576
442,5552
442,5553
442,5557
442,5555
442,5562
443,8068
443,8067
443,8060
443,8043
443,8048
443,8069
443,8052
443,8061
443,8054
443,8070
444,7138
444,7126
444,7140
444,7125
444,7132
444,7117
444,7131
444,7130
444,7123
444,7128
445,898
445,874
445,889
445,899
445,877
445,878
445,900
445,894
445,883
445,892
446,7191
446,7171
446,7172
446,7199
446,7181
446,7185
446,7184
446,7179
446,7189
446,7196
447,7898
447,7920
447,7909
447,7897
447,7902
447,7905
447,7892
447,7908
447,7914
447,7911
448,7021
448,7028
448,7048
448,7029
448,7031
448,7042
448,7025
448,7041
448,7049
448,7038
449,4317
449,4303
449,4309
449,4319
449,4302
449,4314
449,4315
449,4295
449,4305
449,4299
450,4476
450,4478
450,4480
450,4489
450,4479
450,4485
450,4486
450,4490
450,4494
450,4472
451,4566
451,4578
451,4574
451,4582
451,4569
451,4571
451,4588
451,4573
451,4583
451,4561
452,8087
452,8073
452,8081
452,8098
452,8085
452,8093
452,8089
452,8079
452,8084
452,8092
453,1032
453,1022
453,1027
453,1033
453,1039
453,1043
453,1044
453,1047
453,1028
453,1026
454,5058
454,5051
454,5042
454,5044
454,5049
454,5055
454,5048
454,5045
454,5050
454,5060
455,7957
455,7969
455,7975
455,7965
455,7958
455,7978
455,7952
455,7970
455,7973
455,7960
456,4953
456,4964
456,4972
456,4977
456,4962
456,4963
456,4976
456,4969
456,4966
456,4961
457,7417
457,7414
457,7429
457,7425
457,7421
457,7415
457,7416
457,7412
457,7418
457,7424
458,6707
458,6718
458,6713
458,6696
458,6715
458,6708
458,6702
458,6720
458,6694
458,6693
459,3525
459,3512
459,3522
459,3524
459,3519
459,3537
459,3517
459,3526
459,3534
459,3536
460,10255
460,10243
460,10248
460,10254
460,10245
460,10251
460,10252
460,10233
460,10232
460,10237
461,7034
461,7027
461,7042
461,7023
461,7025
461,7035
461,7026
461,7048
461,7050
461,7043
462,5599
462,5591
462,5589
462,5588
462,5600
462,5610
462,5586
462,5606
462,5597
462,5595
463,5458
463,5432
463,5443
463,5459
463,5444
463,5442
463,5434
463,5433
463,5440
463,5454
464,9707
464,9718
464,9693
464,9710
464,9700
464,9692
464,9714
464,9694
464,9701
464,9715
465,7603
465,7602
465,7605
465,7596
465,7601
465,7615
465,7612
465,7620
465,7613
465,7619
466,5086
466,5085
466,5091
466,5096
466,5077
466,5080
466,5076
466,5073
466,5095
466,5099
467,421
467,441
467,431
467,434
467,443
467,439
467,428
467,432
467,429
467,438
468,9647
468,9657
468,9638
468,9651
468,9654
468,9645
468,9643
468,9633
468,9656
468,9649
469,2682
469,2677
469,2671
469,2694
469,2686
469,2700
469,2679
469,2693
469,2674
469,2678
470,5088
470,5085
470,5082
470,5087
470,5093
470,5089
470,5091
470,5086
470,5073
470,5072
471,702
471,698
471,692
471,718
471,717
471,710
471,704
471,696
471,697
471,716
472,1064
472,1076
472,1069
472,1080
472,1051
472,1074
472,1058
472,1078
472,1062
472,1065
473,7799
473,7785
473,7780
473,7779
473,7787
473,7774
473,7784
473,7773
473,7782
473,7790
474,3980
474,3973
474,3963
474,3988
474,3967
474,3984
474,3975
474,3971
474,3983
474,3961
475,8816
475,8794
475,8817
475,8795
475,8818
475,8793
475,8813
475,8807
475,8792
475,8819
476,9272
476,9277
476,9292
476,9273
476,9286
476,9275
476,9274
476,9279
476,9299
476,9285
477,7725
477,7718
477,7728
477,7740
477,7722
477,7719
477,7713
477,7715
477,7717
477,7716
478,977
478,985
478,968
478,971
478,964
478,978
478,982
478,967
478,979
478,990
479,9747
479,9749
479,9735
479,9731
479,9748
479,9724
479,9723
479,9742
479,9730
479,9733
480,4919
480,4898
480,4918
480,4904
480,4909
480,4891
480,4915
480,4895
480,4914
480,4896
481,524
481,540
481,517
481,531
481,512
481,536
481,527
481,534
481,519
481,529
482,1971
482,1980
482,1977
482,1964
482,1956
482,1976
482,1951
482,1975
482,1967
482,1952
483,1613
483,1605
483,1618
483,1610
483,1603
483,1595
483,1616
483,1604
483,1592
483,1591
484,6021
484,6003
484,6012
484,6023
484,6002
484,6008
484,6014
484,6007
484,6022
484,6017
485,4742
485,4757
485,4745
485,4744
485,4764
485,4766
485,4758
485,4754
485,4765
485,4746
486,9944
486,9945
486,9951
486,9955
486,9939
486,9952
486,9959
486,9958
486,9940
486,9948
487,6996
487,6991
487,7003
487,7006
487,6995
487,6999
487,7020
487,7005
487,7015
487,7007
488,5946
488,5970
488,5949
488,5941
488,5954
488,5960
488,5945
488,5947
488,5965
488,5963
489,8581
489,8608
489,8582
489,8592
489,8600
489,8599
489,8594
489,8609
489,8603
489,8607
490,2469
490,2479
490,2472
490,2474
490,2485
490,2489
490,2466
490,2475
490,2487
490,2480
491,8911
491,8929
491,8939
491,8926
491,8931
491,8934
491,8921
491,8915
491,8935
491,8925
492,10006
492,10007
492,9998
492,9994
492,9999
492,10020
492,9995
492,10017
492,10013
492,10012
493,9113
493,9119
493,9095
493,9111
493,9107
493,9103
493,9093
493,9109
493,9112
493,9096
494,4300
494,4306
494,4313
494,4302
494,4307
494,4293
494,4315
494,4305
494,4312
494,4298
495,9846
495,9851
495,9853
495,9865
495,9848
495,9858
495,9845
495,9866
495,9850
495,9860
496,4551
496,4552
496,4555
496,4547
496,4545
496,4560
496,4536
496,4549
496,4535
496,4543
497,5078
497,5076
497,5075
497,5090
497,5082
497,5071
497,5097
497,5073
497,5091
497,5085
498,3579
498,3587
498,3586
498,3593
498,3580
498,3595
498,3571
498,3598
498,3576
498,3585
499,2286
499,2296
499,2300
499,2281
499,2308
499,2291
499,2283
499,2310
499,2307
499,2289
500,1881
500,1872
500,1889
500,1873
500,1888
500,1882
500,1861
500,1867
500,1869
500,1877
501,6880
501,6885
501,6883
501,6882
501,6891
501,6894
501,6895
501,6872
501,6886
501,6897
502,1774
502,1790
502,1779
502,1789
502,1777
502,1782
502,1785
502,1784
502,1799
502,1794
503,4792
503,4774
503,4779
503,4773
503,4795
503,4794
503,4771
503,4799
503,4800
503,4782
504,64
504,61
504,76
504,68
504,77
504,62
504,82
504,70
504,74
504,65
505,10261
505,10270
505,10272
505,10279
505,10266
505,10268
505,10269
505,10267
505,10286
505,10271
506,6717
506,6714
506,6707
506,6713
506,6691
506,6697
506,6700
506,6709
506,6696
506,6695
507,1950
507,1932
507,1942
507,1921
507,1930
507,1936
507,1947
507,1943
507,1934
507,1945
508,5459
508,5442
508,5445
508,5435
508,5458
508,5457
508,5436
508,5460
508,5433
508,5455
509,4464
509,4457
509,4462
509,4441
509,4465
509,4459
509,4455
509,4454
509,4451
509,4447
510,5402
510,5401
510,5421
510,5406
510,5417
510,5422
510,5404
510,5424
510,5427
510,5411
511,9759
511,9752
511,9753
511,9777
511,9772
511,9779
511,9776
511,9765
511,9751
511,9778
512,7087
512,7083
512,7082
512,7081
512,7107
512,7108
512,7084
512,7103
512,7095
512,7088
513,10234
513,10246
513,10254
513,10260
513,10259
513,10256
513,10235
513,10257
513,10242
513,10243
514,7823
514,7803
514,7829
514,7801
514,7810
514,7802
514,7821
514,7817
514,7805
514,7826
515,2767
515,2772
515,2785
515,2766
515,2770
515,2763
515,2764
515,2773
515,2790
515,2771
516,2819
516,2815
516,2816
516,2793
516,2807
516,2796
