ba_ID,ex_ID,BatchExamDate
479,4297,3/25/2014
479,4785,3/10/2014
480,1162,10/25/2013
480,1512,11/8/2013
480,2692,10/31/2013
480,2875,12/4/2013
480,4264,6/30/2014
480,1382,4/19/2014
480,4343,4/6/2014
480,3423,5/12/2014
480,769,10/31/2013
480,2539,3/10/2014
480,1544,11/13/2013
480,1553,1/3/2014
480,3874,5/11/2014
480,742,11/24/2013
481,766,1/4/2014
481,798,6/17/2014
481,3325,10/29/2013
481,3834,5/24/2014
481,4606,12/31/2013
481,229,11/24/2013
481,4280,3/18/2014
481,1842,2/14/2014
482,3369,3/24/2014
482,3622,6/14/2014
482,3943,11/24/2013
482,4595,2/18/2014
482,4226,4/12/2014
482,759,3/23/2014
482,3810,6/10/2014
482,964,1/28/2014
482,4664,6/9/2014
482,236,6/16/2014
482,3613,11/26/2013
482,4217,10/15/2013
483,1255,10/12/2013
483,2303,6/14/2014
483,4069,2/6/2014
483,2811,12/15/2013
484,1501,2/11/2014
484,1669,1/21/2014
484,1752,10/25/2013
484,2232,11/26/2013
484,3337,6/4/2014
484,4460,2/2/2014
484,4861,6/17/2014
485,540,11/15/2013
485,930,4/12/2014
485,1566,10/2/2013
485,1901,5/5/2014
485,2094,12/21/2013
485,4414,12/13/2013
485,4757,3/12/2014
485,3673,11/24/2013
485,949,6/19/2014
485,691,5/13/2014
485,3022,6/27/2014
485,1516,2/5/2014
485,4859,4/27/2014
486,111,4/25/2014
486,136,2/6/2014
486,397,12/6/2013
486,2535,3/31/2014
486,2559,12/9/2013
486,3348,6/22/2014
486,2155,11/18/2013
486,1822,1/27/2014
486,32,2/26/2014
486,2424,4/29/2014
486,96,10/17/2013
486,2675,11/27/2013
486,2326,2/20/2014
487,200,10/18/2013
487,523,10/7/2013
487,4197,3/18/2014
487,3112,4/22/2014
487,4603,4/24/2014
487,3231,3/1/2014
487,2893,12/20/2013
487,1080,6/28/2014
487,712,12/5/2013
487,2473,12/6/2013
487,1679,11/21/2013
487,1037,12/8/2013
487,1755,11/30/2013
488,1922,5/25/2014
488,4029,10/7/2013
488,968,1/11/2014
489,29,11/2/2013
489,635,3/1/2014
489,1276,12/12/2013
489,2163,12/9/2013
489,3602,12/24/2013
489,3672,4/23/2014
489,3721,4/11/2014
489,2826,3/19/2014
489,4504,12/16/2013
489,1727,6/19/2014
489,3199,4/5/2014
489,1789,1/4/2014
489,4737,3/23/2014
489,783,5/10/2014
489,559,1/12/2014
490,67,1/10/2014
490,343,3/2/2014
490,1200,3/15/2014
490,2281,10/19/2013
490,2425,5/11/2014
490,3039,1/26/2014
490,3628,6/30/2014
490,1688,12/15/2013
490,3238,4/6/2014
490,2443,1/31/2014
491,95,11/14/2013
491,1421,4/30/2014
491,2655,12/3/2013
491,3309,5/17/2014
491,4269,4/23/2014
491,4700,2/3/2014
491,4265,2/24/2014
491,445,11/7/2013
491,4290,11/28/2013
491,3761,6/19/2014
491,3736,6/21/2014
491,3820,1/2/2014
492,122,1/17/2014
492,1359,12/28/2013
492,1428,4/24/2014
492,1775,12/24/2013
492,2135,11/8/2013
492,2978,6/9/2014
492,3515,12/22/2013
492,4025,5/18/2014
492,4682,5/13/2014
493,758,2/15/2014
493,1414,5/24/2014
493,2843,12/23/2013
493,3402,5/20/2014
493,4510,10/4/2013
493,3568,6/14/2014
493,748,3/22/2014
493,2734,2/22/2014
494,254,6/2/2014
494,1839,5/30/2014
494,2526,6/18/2014
494,2794,11/5/2013
494,3566,3/30/2014
494,4113,3/6/2014
494,4125,11/18/2013
494,4752,12/28/2013
494,3008,10/7/2013
494,1832,10/5/2013
494,2665,11/22/2013
494,822,5/7/2014
495,419,3/2/2015
495,2064,12/3/2014
495,2783,5/10/2015
495,3896,11/25/2014
495,4293,6/17/2015
495,2268,12/27/2014
496,1076,1/19/2015
496,1816,3/21/2015
496,2884,10/6/2014
496,4224,2/19/2015
496,4411,12/19/2014
496,2072,11/7/2014
496,4331,2/23/2015
496,4418,6/2/2015
496,733,3/18/2015
496,1895,4/13/2015
496,829,12/21/2014
496,234,12/2/2014
497,311,1/28/2015
497,1015,12/16/2014
497,1859,5/2/2015
497,2857,3/2/2015
497,3047,3/7/2015
497,4219,3/26/2015
497,4346,1/30/2015
498,403,10/2/2014
498,551,12/6/2014
498,828,3/8/2015
498,1306,3/13/2015
498,2087,3/5/2015
498,3285,12/16/2014
498,4720,5/31/2015
498,1096,4/6/2015
498,1537,10/4/2014
498,1777,11/2/2014
498,3966,6/9/2015
498,1418,6/25/2015
498,2766,5/28/2015
499,680,2/26/2015
499,1498,4/26/2015
499,1541,11/20/2014
499,3248,5/14/2015
499,4107,3/13/2015
499,3647,4/29/2015
499,4607,2/23/2015
499,1036,1/28/2015
499,669,11/2/2014
499,392,12/24/2014
499,2672,10/27/2014
499,4641,4/1/2015
499,1636,5/17/2015
499,327,1/14/2015
499,617,12/1/2014
500,1519,11/29/2014
500,2153,6/13/2015
500,2170,1/11/2015
500,4617,6/30/2015
500,666,3/1/2015
500,656,4/26/2015
501,504,12/29/2014
501,1063,4/26/2015
501,1319,10/25/2014
501,3770,3/14/2015
502,180,1/25/2015
502,215,1/22/2015
502,736,1/23/2015
502,801,6/24/2015
502,1678,5/3/2015
502,2034,10/29/2014
502,2792,12/14/2014
502,3714,10/17/2014
502,4408,5/22/2015
502,4534,6/29/2015
502,626,5/28/2015
502,2795,10/22/2014
502,1516,3/2/2015
502,1593,6/23/2015
502,1553,1/21/2015
503,482,1/11/2015
503,514,5/6/2015
503,2278,11/20/2014
503,4563,3/17/2015
503,4655,1/27/2015
503,3110,6/10/2015
503,2229,2/24/2015
503,2243,5/4/2015
503,3465,1/24/2015
503,888,4/6/2015
504,474,6/13/2015
504,2159,2/28/2015
504,2883,6/10/2015
504,2918,1/27/2015
504,4236,2/20/2015
504,4439,2/21/2015
504,201,6/17/2015
504,3930,5/7/2015
504,1772,12/28/2014
504,1692,1/8/2015
504,2074,11/1/2014
504,3344,10/22/2014
504,1326,4/16/2015
505,49,10/23/2014
505,1170,12/18/2014
505,2441,10/11/2014
505,3413,12/8/2014
505,3577,10/7/2014
505,3660,1/13/2015
505,4491,3/20/2015
506,600,4/1/2015
506,873,1/7/2015
506,2603,11/22/2014
506,3691,3/17/2015
506,4096,5/6/2015
506,4674,11/25/2014
507,393,1/29/2015
507,2462,2/18/2015
507,3030,3/19/2015
507,4122,11/3/2014
507,4223,3/7/2015
507,4441,2/19/2015
508,2591,10/28/2014
508,2725,5/25/2015
508,3952,3/31/2015
508,1598,1/26/2015
508,4155,4/11/2015
509,490,2/17/2015
509,577,2/1/2015
509,687,1/17/2015
509,2422,3/18/2015
509,4319,12/14/2014
509,4876,12/10/2014
510,383,4/15/2015
510,2882,4/25/2015
510,4688,6/16/2015
510,4118,6/7/2015
510,4308,11/20/2014
510,665,4/12/2015
510,3629,6/19/2015
510,4419,12/27/2014
510,2443,3/10/2015
510,1167,5/7/2015
510,3725,2/21/2015
511,363,10/31/2014
511,1203,10/17/2014
511,1458,11/9/2014
511,2907,5/31/2015
511,3951,5/14/2015
511,4512,10/16/2014
511,4589,4/13/2015
512,1214,1/1/2015
512,1290,11/20/2014
512,1486,5/27/2015
512,2304,6/24/2015
512,3221,3/30/2015
512,3663,6/27/2015
512,4089,10/21/2014
512,4552,12/30/2014
512,3251,6/21/2015
512,1153,6/8/2015
512,4820,1/17/2015
512,2436,6/5/2015
512,4629,2/2/2015
512,3771,11/18/2014
513,1455,12/7/2014
513,3984,2/17/2015
513,3992,4/18/2015
513,3998,10/31/2014
513,4686,1/8/2015
513,1958,4/23/2015
513,2210,3/30/2015
514,21,1/29/2015
514,1361,6/21/2015
514,3105,6/21/2015
514,4815,11/28/2014
515,106,12/9/2014
515,448,11/23/2014
515,2623,1/21/2015
515,2872,1/31/2015
515,4371,4/8/2015
515,3328,3/3/2015
515,2798,6/26/2015
516,148,12/31/2014
516,2134,3/17/2015
516,2817,1/18/2015
516,2878,6/23/2015
516,4030,3/18/2015
516,4413,3/21/2015
516,338,4/16/2015
516,4627,12/11/2014
516,2440,12/9/2014
516,2573,3/26/2015
516,1919,12/10/2014
517,349,2/24/2015
517,2718,11/1/2014
517,3204,10/30/2014
517,3779,1/24/2015
517,1297,4/20/2015
517,2737,5/5/2015
517,1004,1/23/2015
517,244,1/29/2015
517,943,12/23/2014
517,586,11/16/2014
517,3015,5/4/2015
517,1910,5/14/2015
518,195,11/27/2014
518,2717,2/20/2015
518,2911,3/23/2015
518,3169,5/17/2015
518,3199,12/23/2014
518,3441,1/29/2015
518,4880,3/17/2015
519,133,6/6/2016
519,427,3/21/2016
519,877,2/27/2016
519,2240,1/18/2016
519,2595,11/4/2015
519,4692,5/3/2016
519,4732,10/25/2015
519,4756,2/28/2016
520,1368,3/18/2016
520,2313,12/21/2015
520,3289,10/14/2015
520,3637,10/28/2015
520,3669,1/12/2016
521,1165,3/8/2016
521,3020,2/15/2016
521,3132,12/13/2015
521,4031,4/19/2016
521,4170,6/9/2016
521,4194,3/18/2016
522,522,5/25/2016
522,538,7/1/2016
522,992,4/11/2016
522,1243,4/21/2016
522,3775,11/4/2015
522,3833,10/17/2015
522,4186,6/18/2016
522,4855,5/23/2016
523,1553,10/10/2015
523,2719,3/17/2016
523,1274,3/7/2016
523,640,3/28/2016
523,4866,11/5/2015
523,4245,12/14/2015
523,1329,4/17/2016
523,4203,3/8/2016
523,3975,10/3/2015
523,2484,5/2/2016
523,2041,3/12/2016
523,220,5/11/2016
523,3464,1/3/2016
524,408,11/1/2015
524,1199,6/13/2016
524,2578,1/20/2016
524,2590,10/3/2015
524,2796,10/4/2015
524,4018,11/20/2015
524,2469,2/7/2016
524,4511,3/27/2016
524,2798,2/5/2016
524,3327,10/29/2015
524,1592,12/20/2015
524,4661,6/11/2016
524,3213,4/15/2016
524,3344,6/30/2016
524,3573,5/2/2016
525,1289,6/17/2016
525,1521,1/6/2016
525,1533,10/29/2015
525,2885,1/29/2016
525,3475,3/22/2016
525,4562,1/5/2016
525,4820,12/22/2015
525,4848,3/19/2016
526,2237,11/28/2015
526,2972,4/29/2016
526,3397,1/2/2016
526,2865,3/31/2016
526,648,4/11/2016
526,3742,6/23/2016
526,19,6/19/2016
526,3884,6/5/2016
526,4051,6/3/2016
526,4573,10/13/2015
526,1415,12/21/2015
526,1712,12/6/2015
526,768,1/12/2016
527,94,5/31/2016
527,584,3/16/2016
527,1932,4/3/2016
527,2294,1/1/2016
527,3179,10/14/2015
527,3878,11/19/2015
527,4278,6/23/2016
528,2249,2/5/2016
528,2802,4/14/2016
528,3040,4/23/2016
528,3803,5/22/2016
529,688,2/24/2016
529,1094,11/1/2015
529,1390,3/17/2016
529,1588,5/11/2016
529,1672,1/25/2016
529,2110,2/6/2016
529,2190,11/13/2015
529,2496,3/18/2016
529,3506,4/20/2016
530,163,1/8/2016
530,2967,11/3/2015
530,3012,3/3/2016
530,3184,12/22/2015
530,3274,5/29/2016
530,4027,2/9/2016
531,4,3/30/2016
531,209,4/28/2016
531,439,6/26/2016
531,675,12/28/2015
531,1003,4/26/2016
531,3328,12/10/2015
531,4201,10/17/2015
531,4669,4/29/2016
532,965,3/19/2016
532,1206,11/5/2015
532,1370,2/1/2016
532,2510,10/23/2015
532,2649,1/1/2016
532,2825,2/11/2016
532,3049,6/11/2016
532,3372,11/5/2015
532,3962,12/30/2015
532,4736,12/3/2015
533,3343,11/20/2015
533,1711,5/30/2016
533,4158,3/21/2016
534,144,12/7/2015
534,953,2/24/2016
534,3377,2/9/2016
534,4851,12/6/2015
534,3321,4/27/2016
534,2693,4/29/2016
534,3773,4/7/2016
534,1064,4/1/2016
534,1307,12/22/2015
534,2685,12/3/2015
534,2913,12/1/2015
534,3262,2/10/2016
534,372,10/21/2015
534,4209,11/28/2015
535,1499,6/25/2016
535,4378,4/20/2016
535,482,5/18/2016
535,1518,5/5/2016
535,4177,3/18/2016
535,4673,1/25/2016
535,3958,6/26/2016
535,3836,11/5/2015
535,4567,2/14/2016
535,2662,2/13/2016
535,4605,12/17/2015
535,2935,12/11/2015
535,2160,3/20/2016
536,118,5/22/2016
536,232,2/20/2016
536,2545,5/21/2016
536,2768,12/9/2015
536,3131,4/26/2016
536,2491,5/20/2016
536,76,12/26/2015
537,3813,10/19/2015
537,3822,4/21/2016
537,3849,12/16/2015
537,4295,12/10/2015
537,4569,12/16/2015
537,4866,5/25/2016
537,2135,2/4/2016
537,3800,10/24/2015
538,116,11/10/2015
538,2676,3/14/2016
538,3278,6/8/2016
538,970,10/26/2015
538,1560,10/13/2015
538,2323,11/29/2015
539,43,11/7/2015
539,1158,12/8/2015
539,1401,1/16/2016
539,1614,11/27/2015
539,2340,1/7/2016
539,2980,3/16/2016
539,3096,10/30/2015
539,4144,6/14/2016
539,4668,12/8/2015
540,2129,12/27/2015
540,1909,12/17/2015
540,2622,2/5/2016
540,2851,1/20/2016
540,3474,10/1/2015
540,3889,4/18/2016
541,1153,11/26/2015
541,1471,1/23/2016
541,1993,11/20/2015
541,2175,5/12/2016
541,2580,11/21/2015
541,3832,12/29/2015
542,319,2/28/2016
542,1376,1/3/2016
542,3137,10/21/2015
542,4675,10/12/2015
542,3136,2/4/2016
542,4193,3/5/2016
542,4793,1/1/2016
542,901,11/16/2015
542,2927,5/3/2016
542,170,11/21/2015
542,2296,10/13/2015
542,2678,12/26/2015
542,839,6/28/2016
542,1907,1/25/2016
542,2592,10/28/2015
543,372,6/13/2016
543,500,12/13/2015
543,876,6/13/2016
543,1462,4/8/2016
543,2095,2/17/2016
543,2774,4/6/2016
543,3147,1/26/2016
543,3543,10/23/2015
543,3991,4/16/2016
544,203,6/12/2017
544,213,10/14/2016
544,653,11/16/2016
544,1225,3/28/2017
544,1454,4/29/2017
544,1487,3/29/2017
544,1754,5/16/2017
544,2355,1/15/2017
544,2588,2/27/2017
544,2713,5/19/2017
544,2823,12/13/2016
544,3356,1/25/2017
544,3438,5/11/2017
544,3785,3/2/2017
545,1194,6/9/2017
545,1704,5/15/2017
545,2611,6/17/2017
545,4051,11/26/2016
545,4810,3/31/2017
545,2905,1/9/2017
545,266,1/12/2017
545,3996,12/16/2016
545,1380,11/20/2016
545,953,10/4/2016
545,1299,11/7/2016
546,1798,2/2/2017
546,2039,1/3/2017
546,2040,12/14/2016
546,2141,10/21/2016
546,2460,3/30/2017
546,2909,10/16/2016
546,3172,10/23/2016
546,3434,2/11/2017
546,3768,1/28/2017
546,3883,3/24/2017
546,4647,2/27/2017
547,2393,3/28/2017
547,3190,6/23/2017
547,3206,5/6/2017
547,4853,3/21/2017
547,2905,12/7/2016
547,2257,5/16/2017
547,4256,12/5/2016
547,3481,12/17/2016
547,305,6/5/2017
547,534,12/7/2016
548,257,4/11/2017
548,3499,6/26/2017
548,4367,2/14/2017
548,4448,4/15/2017
548,1676,10/29/2016
548,410,12/10/2016
548,1172,10/14/2016
548,2130,6/20/2017
548,3764,4/30/2017
548,3372,1/4/2017
549,629,6/7/2017
549,4683,4/8/2017
549,2383,1/8/2017
549,905,10/9/2016
549,4096,3/1/2017
550,40,10/21/2016
550,1464,4/8/2017
550,3178,2/24/2017
550,3191,12/11/2016
550,2717,12/22/2016
550,2226,10/26/2016
550,1983,3/3/2017
550,1989,10/2/2016
550,75,2/26/2017
550,1387,6/4/2017
550,2763,5/25/2017
550,4716,5/1/2017
551,1434,12/6/2016
551,2071,2/20/2017
551,2155,11/16/2016
551,2466,5/16/2017
551,4250,12/30/2016
551,2539,4/13/2017
551,3679,5/24/2017
551,1791,4/24/2017
551,1853,11/19/2016
551,3804,5/14/2017
552,70,6/2/2017
552,633,12/24/2016
552,747,3/22/2017
552,3287,2/15/2017
552,3365,3/1/2017
552,3518,2/23/2017
553,2597,6/24/2017
553,4088,10/30/2016
553,1659,2/11/2017
553,4781,4/26/2017
553,3700,2/10/2017
553,3638,2/26/2017
553,3999,2/28/2017
553,4623,5/25/2017
553,1578,4/14/2017
553,2402,1/10/2017
553,1322,10/21/2016
553,3094,12/3/2016
553,3646,6/24/2017
553,1513,4/25/2017
554,1172,12/8/2016
554,1399,6/24/2017
554,1608,12/19/2016
554,2746,10/28/2016
554,3368,5/21/2017
554,3430,2/23/2017
555,139,10/6/2016
555,1220,6/16/2017
555,2131,5/8/2017
555,2478,4/4/2017
555,3513,11/9/2016
555,3752,6/15/2017
556,109,2/19/2017
556,351,12/5/2016
556,416,3/16/2017
556,618,6/17/2017
556,849,5/7/2017
556,2398,2/25/2017
556,2488,4/1/2017
556,3426,11/7/2016
556,3521,4/1/2017
557,218,10/22/2016
557,365,6/27/2017
557,486,5/14/2017
557,599,12/5/2016
557,924,11/26/2016
557,1245,10/9/2016
557,2424,2/14/2017
557,3627,1/25/2017
558,60,12/24/2016
558,1795,5/6/2017
558,1954,1/22/2017
558,2662,1/15/2017
558,3017,6/13/2017
558,4528,5/6/2017
558,2478,4/21/2017
558,4723,11/15/2016
558,1879,12/21/2016
558,3065,4/21/2017
558,780,1/14/2017
558,1816,12/13/2016
558,484,3/23/2017
559,1542,10/25/2016
559,3865,1/18/2017
559,970,12/18/2016
559,1211,4/12/2017
559,2438,5/2/2017
559,2129,2/7/2017
559,178,5/24/2017
559,1287,2/4/2017
559,1004,5/14/2017
559,1244,10/26/2016
560,650,3/7/2017
560,726,11/3/2016
560,1032,10/10/2016
560,1106,4/19/2017
560,3058,11/21/2016
560,3380,10/1/2016
560,3656,10/25/2016
560,799,11/12/2016
560,1181,5/27/2017
560,1373,10/13/2016
560,692,10/21/2016
560,2953,6/14/2017
561,124,3/11/2017
561,152,3/2/2017
561,535,2/23/2017
561,754,1/30/2017
561,1876,3/6/2017
561,4356,4/20/2017
562,2913,11/11/2016
562,3163,3/17/2017
562,3351,2/19/2017
562,3405,1/27/2017
562,4555,3/14/2017
562,2723,5/31/2017
562,256,1/10/2017
562,1249,12/13/2016
562,874,2/18/2017
562,4854,11/29/2016
562,606,5/9/2017
563,2075,12/21/2016
563,2490,4/10/2017
563,3674,5/25/2017
563,4637,1/18/2017
563,4879,5/16/2017
563,4812,6/28/2017
563,625,3/7/2017
563,463,10/5/2016
563,3358,5/18/2017
563,196,12/9/2016
563,4201,12/12/2016
564,707,10/18/2016
564,1299,4/19/2017
564,1770,11/15/2016
564,1840,11/14/2016
564,2002,3/31/2017
564,4406,11/9/2016
564,4582,12/28/2016
564,1928,3/16/2017
564,3976,12/3/2016
564,2647,5/18/2017
564,3552,3/11/2017
565,1216,2/17/2017
565,2678,11/26/2016
565,2838,11/2/2016
565,3719,1/28/2017
565,2,2/27/2017
565,442,5/6/2017
565,2794,10/21/2016
565,3454,11/8/2016
566,219,5/4/2017
566,320,3/1/2017
566,1129,2/2/2017
566,1774,11/26/2016
566,3031,4/3/2017
566,3729,12/20/2016
566,4206,11/21/2016
566,4698,5/8/2017
566,3191,6/2/2017
566,316,10/14/2016
566,1309,4/22/2017
567,194,12/5/2016
567,1325,11/21/2016
567,2587,12/25/2016
567,3537,4/19/2017
567,2759,2/2/2017
567,3980,1/13/2017
567,3857,6/14/2017
567,595,11/4/2016
567,2961,4/1/2017
568,187,3/13/2017
568,322,4/8/2017
568,1282,2/16/2017
568,1813,10/17/2016
568,3615,3/2/2017
568,3846,10/27/2016
568,4520,1/14/2017
568,2430,3/31/2017
568,26,6/13/2017
568,4376,10/24/2016
568,1843,5/6/2017
568,2054,5/4/2017
568,4110,3/10/2017
568,782,6/6/2017
568,1147,1/22/2017
569,71,12/12/2016
569,628,10/9/2016
569,1387,11/6/2016
569,1663,6/28/2017
569,2736,10/4/2016
569,3867,5/29/2017
569,3944,10/22/2016
569,4325,4/20/2017
569,4728,11/16/2016
569,3889,1/7/2017
569,340,2/5/2017
569,2820,11/8/2016
569,4838,2/18/2017
569,1235,10/13/2016
569,1525,12/18/2016
570,658,11/2/2017
570,3893,11/18/2017
570,4724,11/14/2017
571,1268,1/20/2018
571,1821,10/13/2017
571,2770,11/30/2017
571,3125,4/24/2018
571,4461,12/16/2017
571,1666,12/23/2017
571,1991,12/22/2017
571,3289,6/2/2018
572,1745,2/22/2018
572,3009,4/12/2018
572,3238,3/28/2018
572,1414,6/8/2018
572,2611,11/24/2017
572,2216,10/31/2017
572,708,6/29/2018
572,393,5/22/2018
572,4549,10/13/2017
572,319,5/5/2018
572,2929,5/7/2018
573,1786,4/14/2018
573,1970,5/16/2018
573,2824,5/2/2018
573,2851,1/27/2018
573,4651,4/2/2018
573,4707,11/9/2017
573,2233,2/23/2018
573,2393,2/23/2018
573,2493,12/16/2017
573,4323,1/7/2018
573,1031,2/12/2018
573,2108,10/19/2017
573,2062,5/27/2018
573,1979,1/7/2018
574,1033,1/31/2018
574,2491,11/5/2017
574,2652,10/6/2017
574,2019,10/12/2017
574,3482,1/7/2018
574,2746,4/19/2018
574,2880,6/3/2018
574,1130,5/25/2018
575,327,1/4/2018
575,2952,10/17/2017
575,3273,3/31/2018
575,3870,11/8/2017
575,4328,1/19/2018
575,2984,1/3/2018
575,2019,4/20/2018
575,3286,6/13/2018
575,4497,2/7/2018
575,2422,4/27/2018
575,4043,6/3/2018
575,4824,3/19/2018
576,663,12/15/2017
576,769,5/14/2018
576,940,11/4/2017
576,2509,1/1/2018
576,3573,11/2/2017
576,3624,11/11/2017
577,4628,5/29/2018
577,4672,6/13/2018
577,4300,2/26/2018
577,4562,5/5/2018
577,3627,3/28/2018
577,3017,4/30/2018
577,737,3/13/2018
578,267,1/27/2018
578,767,12/3/2017
578,1136,3/13/2018
578,1692,3/11/2018
578,4422,3/22/2018
578,4480,10/23/2017
578,4705,5/29/2018
578,1824,6/26/2018
578,1192,2/17/2018
578,2148,10/23/2017
578,312,11/13/2017
578,3777,12/26/2017
579,480,3/23/2018
579,869,11/15/2017
579,978,4/21/2018
579,1072,1/23/2018
579,2111,11/13/2017
579,2267,4/13/2018
579,2299,2/1/2018
579,3472,5/18/2018
579,3559,1/25/2018
579,4529,4/18/2018
579,4651,3/28/2018
579,3925,3/18/2018
579,3276,12/22/2017
580,1236,3/12/2018
580,1297,1/31/2018
580,2505,1/28/2018
580,3547,12/4/2017
580,4168,11/14/2017
581,750,10/3/2017
581,1086,12/27/2017
581,1123,10/9/2017
581,3968,12/17/2017
581,3324,4/21/2018
581,2511,10/14/2017
581,4779,2/15/2018
581,1317,6/8/2018
581,4641,6/7/2018
581,1022,3/13/2018
582,562,3/23/2018
582,1951,4/20/2018
582,4146,10/23/2017
582,4748,12/27/2017
582,3443,1/26/2018
582,93,12/10/2017
582,1669,4/16/2018
582,4579,1/18/2018
582,3428,5/4/2018
582,1731,10/21/2017
582,4186,4/18/2018
583,995,5/31/2018
583,2399,11/9/2017
583,2620,10/15/2017
583,2712,11/30/2017
584,69,10/3/2017
584,176,5/13/2018
584,1438,4/28/2018
584,2633,12/30/2017
584,3008,11/19/2017
584,3632,1/28/2018
584,3948,12/27/2017
584,4118,2/21/2018
584,4690,6/26/2018
584,4778,3/18/2018
585,835,10/22/2017
585,3500,2/5/2018
585,3722,2/12/2018
585,3918,5/13/2018
585,4646,3/3/2018
585,140,3/25/2018
585,1503,12/27/2017
585,1017,3/1/2018
585,469,2/25/2018
586,492,1/31/2018
586,2096,2/14/2018
586,2518,11/16/2017
586,2499,12/6/2017
587,1149,5/11/2018
587,1809,10/20/2017
587,1989,12/5/2017
587,2599,1/20/2018
587,2689,11/1/2017
587,2830,2/26/2018
587,3042,2/6/2018
587,3843,11/21/2017
587,4471,6/6/2018
587,4604,6/27/2018
588,2258,10/9/2017
588,3592,4/13/2018
588,3978,3/26/2018
588,3901,2/18/2018
588,4835,5/2/2018
588,2432,11/4/2017
588,4396,4/30/2018
588,2907,6/4/2018
588,2049,1/2/2018
588,49,5/10/2018
588,3296,6/30/2018
588,3499,6/5/2018
588,1149,10/28/2017
588,3471,4/21/2018
589,99,11/17/2017
589,292,2/20/2018
589,743,1/28/2018
589,980,12/8/2017
589,1058,11/2/2017
589,1175,11/13/2017
589,1737,1/2/2018
589,1918,5/20/2018
589,2161,12/30/2017
589,3597,6/13/2018
590,617,10/8/2017
590,1353,11/6/2017
590,2038,4/12/2018
590,2325,3/19/2018
590,2523,6/23/2018
590,3814,3/14/2018
590,4779,4/25/2018
591,2579,6/2/2018
591,2926,6/9/2018
591,3161,3/16/2018
591,3427,3/14/2018
591,3788,2/26/2018
591,2560,10/21/2017
591,912,4/12/2018
592,695,1/14/2018
592,1642,12/19/2017
592,2828,3/19/2018
592,1715,4/3/2018
592,3280,5/14/2018
592,4310,1/5/2018
592,3584,6/15/2018
592,934,4/8/2018
592,4654,3/1/2018
592,3161,3/14/2018
592,401,3/30/2018
592,3246,3/30/2018
592,3131,5/8/2018
593,338,6/5/2018
593,1066,4/26/2018
593,1125,1/7/2018
593,1350,3/8/2018
593,2372,12/29/2017
593,2957,4/17/2018
593,3067,10/12/2017
593,3935,3/22/2018
593,4823,11/18/2017
593,1681,3/24/2018
593,3616,6/2/2018
593,2961,3/12/2018
593,3771,6/7/2018
593,2156,6/10/2018
594,1522,12/28/2017
594,2176,1/20/2018
594,4212,12/1/2017
594,4715,4/13/2018
594,4051,5/27/2018
594,2543,11/30/2017
594,1958,5/26/2018
594,1992,11/17/2017
594,22,6/27/2018
595,1684,4/28/2018
595,1713,10/2/2017
595,2795,12/16/2017
595,3667,11/6/2017
595,3981,2/2/2018
595,4618,5/19/2018
595,4804,12/22/2017
596,1240,11/7/2017
596,2520,5/14/2018
596,2865,4/6/2018
596,2868,2/12/2018
596,3908,11/24/2017
596,4215,1/29/2018
596,4598,6/8/2018
596,88,6/4/2018
596,1022,6/5/2018
596,3503,2/8/2018
596,4042,10/13/2017
597,151,1/8/2019
597,881,1/13/2019
597,1101,10/9/2018
597,2123,12/1/2018
597,2318,10/7/2018
597,3684,11/12/2018
597,4068,2/11/2019
598,601,11/22/2018
598,1382,4/14/2019
598,3340,4/11/2019
598,3970,11/27/2018
598,4102,5/4/2019
598,4740,6/27/2019
598,751,4/5/2019
598,4354,3/19/2019
598,3255,12/7/2018
598,1225,6/8/2019
598,283,5/9/2019
598,1118,4/6/2019
599,121,3/14/2019
599,1483,10/30/2018
599,4852,6/3/2019
599,4295,5/26/2019
599,313,1/26/2019
599,2095,6/12/2019
599,3938,12/30/2018
599,2826,6/21/2019
599,1290,10/13/2018
599,4172,2/9/2019
599,443,12/1/2018
599,1916,3/19/2019
599,1601,10/3/2018
599,3545,3/2/2019
600,1100,12/22/2018
600,1554,2/9/2019
600,1580,4/27/2019
600,1584,3/15/2019
600,1792,3/6/2019
600,2025,3/5/2019
600,2773,12/10/2018
600,3375,1/1/2019
600,1390,3/11/2019
600,4531,4/13/2019
600,1096,11/18/2018
600,1312,3/7/2019
600,2557,1/22/2019
601,147,4/26/2019
601,712,10/5/2018
601,1137,4/16/2019
601,1397,3/18/2019
601,2380,2/24/2019
601,3837,2/14/2019
601,3802,10/4/2018
601,299,11/3/2018
601,3801,11/16/2018
601,1575,3/16/2019
601,529,3/7/2019
601,3590,3/31/2019
601,3819,11/12/2018
601,3304,12/18/2018
601,3488,3/7/2019
602,1700,4/2/2019
602,3989,3/26/2019
602,4075,4/18/2019
602,4777,10/23/2018
602,3552,2/13/2019
602,1086,10/6/2018
602,2705,10/30/2018
602,784,5/16/2019
602,3753,3/21/2019
602,4538,3/11/2019
602,3836,11/5/2018
602,3920,12/27/2018
603,2003,3/20/2019
603,2594,4/20/2019
603,2841,10/31/2018
603,3585,11/21/2018
603,4602,6/23/2019
603,4781,12/21/2018
603,2432,11/12/2018
603,3768,5/29/2019
604,1674,10/20/2018
604,2102,1/13/2019
604,2217,1/14/2019
604,4537,5/3/2019
604,1909,4/28/2019
604,4851,5/3/2019
604,1312,5/3/2019
604,3069,4/19/2019
